"Date","RegionID","RegionName","State","Metro","County","SizeRank","Zhvi","MoM","QoQ","YoY","5Year","10Year","PeakMonth","PeakQuarter","PeakZHVI","PctFallFromPeak","LastTimeAtCurrZHVI" 
2016-04-30,26308,"Oradell","NJ","New York","Bergen",4372,560200,-0.000713521227256511,0.00412260261695644,0.0282672540381791,0.0159439943115958,-0.009321637180145,"2006-02","2006-Q1",617100,-0.0922054772322152,"2004-12"
2016-04-30,21935,"Glenside","PA","Philadelphia","Montgomery",4373,237800,-0.00209819555182543,0.000841750841750842,-0.018976897689769,0.000843171518783103,-0.0132747545895255,"2006-03","2006-Q1",272300,-0.126698494307749,"2004-11"
2016-04-30,57254,"Hawthorne","FL","Palatka","Putnam",4374,110400,0.0072992700729927,0.010989010989011,0.0327408793264733,0.00552519826948794,-0.0243755150052847,"2006-08","2006-Q3",145100,-0.239145416953825,"2005-04"
2016-04-30,9403,"Thousand Palms","CA","Riverside","Riverside",4375,193200,0.018450184501845,0.0398277717976319,0.177330895795247,0.0808045523949581,-0.0534117702058555,"2006-05","2006-Q2",335600,-0.424314660309893,"2004-04"
2016-04-30,43689,"Port Townsend","WA",,"Jefferson",4376,301700,0.00667334000667334,0.0178812415654521,0.105533162330524,0.0185570898861334,-0.00499740556996087,"2006-10","2006-Q4",329800,-0.085203153426319,"2005-12"
2016-04-30,18609,"Holtville","CA","El Centro","Imperial",4377,169500,0.0149700598802395,0.0646984924623116,0.149932157394844,0.0708006918709769,-0.0369144623189144,"2006-04","2006-Q2",246900,-0.313487241798299,"2004-09"
2016-04-30,33825,"Saline","MI","Ann Arbor","Washtenaw",4378,225000,-0.00618374558303887,-0.00442477876106195,0.00987432675044883,0.0605469299157801,-0.000796499590581923,"2005-06","2005-Q2",231900,-0.0297542043984476,"2004-10"
2016-04-30,16032,"Wyoming","OH","Cincinnati","Hamilton",4379,295900,0,0.00475382003395586,0.0858715596330275,0.0440740852392576,0.00633197564164512,"2016-04","2016-Q2",295900,0,"2016-04"
2016-04-30,32047,"Hinckley","OH","Cleveland","Medina",4380,223800,0.00403768506056528,0.0131281122679946,0.0365910143584993,0.0246961897740077,-0.0000893216083091009,"2005-09","2005-Q3",225000,-0.00533333333333333,"2005-07"
2016-04-30,6135,"Nevada","IA","Ames","Story",4381,140300,0.00214285714285714,0.00357653791130186,0.00429491768074445,0.0310654559498256,0.0132468352678381,"2015-09","2015-Q3",141600,-0.00918079096045198,"2015-05"
2016-04-30,23547,"Audubon","PA","Philadelphia","Montgomery",4382,321700,0.000622083981337481,0.00311817898347365,0.0762796922047508,0.00834936197628866,-0.00644851186622408,"2006-09","2006-Q3",353800,-0.0907292255511589,"2005-06"
2016-04-30,37722,"Campbell","OH","Youngstown","Mahoning",4383,45100,0.00669642857142857,0.0157657657657658,0.0296803652968037,0.00403962887839548,-0.0255122828110252,"2005-11","2005-Q4",59700,-0.244556113902848,
2016-04-30,398133,"Windsor Township","MI","Lansing","Eaton",4384,166500,0.00180505415162455,0.00301204819277108,0.0518003790271636,0.0291763446125963,-0.00682383273664766,"2006-08","2006-Q3",179300,-0.0713887339654211,"2003-12"
2016-04-30,216985,"West Lampeter","PA","Lancaster","Lancaster",4385,222400,0.000449842555105713,-0.00134710372698698,0.0018018018018018,0.012797141123726,-0.00217694386138767,"2007-05","2007-Q2",237400,-0.06318449873631,"2005-12"
2016-04-30,43660,"Fairwood","WA","Spokane","Spokane",4386,227200,0.00798580301685892,0.0202065559048047,0.102377486656963,0.0268595586014857,0.00368266009351781,"2008-02","2008-Q1",240600,-0.055694098088113,"2006-07"
2016-04-30,10375,"Bernardsville","NJ","New York","Somerset",4387,627900,-0.000477554918815664,0.00383693045563549,-0.0132013201320132,0.0115029598544214,-0.0134704022667018,"2006-01","2006-Q1",725600,-0.134647188533627,"2005-01"
2016-04-30,19185,"Mantua","OH","Akron","Portage",4388,169500,-0.00294117647058824,-0.00586510263929619,0.00952948183442525,0.0119823948492244,-0.00215707708896384,"2006-01","2006-Q1",175500,-0.0341880341880342,"2005-06"
2016-04-30,38588,"Fostoria","OH","Tiffin","Seneca",4389,67000,0.00149476831091181,0.0151515151515152,0.0858995137763371,0.0324944809850143,-0.00536087430180343,"2007-09","2007-Q3",75100,-0.107856191744341,"2002-03"
2016-04-30,15596,"Myrtle Creek","OR","Roseburg","Douglas",4390,123700,0.00161943319838057,-0.00402576489533011,0.00897226753670473,0.0153996664334415,-0.0102324196283112,"2006-10","2006-Q4",145500,-0.149828178694158,"2005-09"
2016-04-30,396477,"Comstock Township","MI","Kalamazoo","Kalamazoo",4391,117500,0,0.000851788756388416,0.0190806591500434,0.0325729833958768,-0.00836761581309775,"2006-03","2006-Q1",128000,-0.08203125,"2004-03"
2016-04-30,38925,"Havana","FL","Tallahassee","Gadsden",4392,126500,-0.00236593059936909,0,0,-0.00590194985426629,-0.0208059581311838,"2006-10","2006-Q4",168100,-0.247471743010113,"2004-09"
2016-04-30,397228,"Town of Williamstown","MA","Pittsfield","Berkshire",4393,292000,-0.00136798905608755,-0.010840108401084,-0.0289324908546724,0.00514702397372857,-0.0029647753283194,"2007-10","2007-Q4",328400,-0.110840438489647,"2006-02"
2016-04-30,397734,"Plymouth Township","PA","Scranton","Luzerne",4394,56100,0.00178571428571429,-0.0088339222614841,0.0274725274725275,-0.013351813038736,-0.00280818574766439,"2009-09","2009-Q3",63600,-0.117924528301887,"2005-12"
2016-04-30,20193,"River Oaks","TX","Dallas-Fort Worth","Tarrant",4395,86100,0,0.0189349112426036,0.07625,0.0607890409869183,0.00979964052754823,"2016-04","2016-Q2",86100,0,"2016-04"
2016-04-30,5190,"Hollis","NH","Manchester","Hillsborough",4396,422000,0.0117477823064013,0.0322896281800391,0.0762560571282836,0.0348326906239564,-0.0105041870618855,"2006-03","2006-Q1",469700,-0.101554183521397,"2004-07"
2016-04-30,44983,"Du Bois","PA","DuBois","Clearfield",4397,78300,0.00127877237851662,0.006426735218509,-0.00886075949367089,0.0369784141316825,0.0280104554606473,"2015-06","2015-Q2",79700,-0.0175658720200753,"2015-03"
2016-04-30,398463,"Harrison Township","NJ","Philadelphia","Gloucester",4398,353200,-0.00169587337478802,-0.00254165489974584,0.0285381479324403,0.0116658177166917,-0.0135920423887756,"2006-10","2006-Q4",418600,-0.156235069278548,"2004-11"
2016-04-30,29014,"New Boston","TX","Texarkana","Bowie",4399,77500,0.00911458333333333,0.0170603674540682,0.0305851063829787,-0.0298943521845197,-0.00872732687172617,"2013-09","2013-Q3",98200,-0.210794297352342,"2003-11"
2016-04-30,48696,"Celebration","FL","Orlando","Osceola",4400,342700,-0.00493612078977933,-0.00551363900174115,-0.0121072355145575,0.0608176309576776,-0.0209010527693855,"2007-03","2007-Q1",443600,-0.227457168620379,"2005-04"
2016-04-30,32883,"Minden","NV","Gardnerville Ranchos","Douglas",4401,350000,0.00430416068866571,0.0201107548819586,0.0845986984815618,0.0606824977241109,-0.0239034044801659,"2005-12","2005-Q4",455900,-0.232287782408423,"2004-07"
2016-04-30,398056,"Sweden","NY","Rochester","Monroe",4402,139800,-0.000714796283059328,0.0108459869848156,0.0355555555555556,0.0177929548162676,0.0132151388250685,"2016-03","2016-Q1",139900,-0.000714796283059328,"2016-03"
2016-04-30,3751,"Boonsboro","MD","Hagerstown","Washington",4403,215100,-0.00185614849187935,-0.00875576036866359,0.014622641509434,0.00683240337557178,-0.0299697247618729,"2006-05","2006-Q2",293300,-0.266621206955336,"2004-09"
2016-04-30,39533,"Loxley","AL","Daphne","Baldwin",4404,152200,-0.00652741514360313,-0.0110461338531514,-0.0199613650998068,0.0310845874131342,-0.00461146647926347,"2007-01","2007-Q1",163200,-0.0674019607843137,"2006-01"
2016-04-30,397011,"Penn Township","PA","York","York",4405,178600,0.00112107623318386,0.00846979107848673,0.0371660859465738,-0.00583162232668755,-0.020632072941522,"2007-05","2007-Q2",240000,-0.255833333333333,"2005-01"
2016-04-30,56111,"Orange","VA",,"Orange",4406,142900,0.0127569099929128,0.0407865986890022,0.0461200585651537,0.00744108413174027,-0.0158757881970375,"2007-12","2007-Q4",177900,-0.196739741427768,"2004-11"
2016-04-30,11481,"Forney","TX","Dallas-Fort Worth","Kaufman",4407,178900,0.00675295441755768,0.0275703618609994,0.116729088639201,0.0793913547715883,0.0287841732771636,"2016-04","2016-Q2",178900,0,"2016-04"
2016-04-30,13880,"Smithsburg","MD","Hagerstown","Washington",4408,186100,-0.00321371183717193,-0.00957956359765833,-0.0116834838024429,-0.00518436741767192,-0.0392352749804062,"2006-04","2006-Q2",277700,-0.329852358660425,"2004-05"
2016-04-30,113412,"Alondra Park","CA","Los Angeles-Long Beach-Anaheim, CA","Los Angeles",4409,532200,0.0015054572826496,0.00852757248436612,0.0540701128936423,0.0707070669450012,-0.0041501970197908,"2006-07","2006-Q3",565600,-0.0590523338048091,"2005-09"
2016-04-30,398898,"Town of Attica","NY",,"Wyoming",4410,106000,-0.000942507068803016,-0.00469483568075117,0.0261374636979671,0.0314400800196535,0.0240235837952365,"2015-10","2015-Q4",107700,-0.0157845868152275,"2015-07"
2016-04-30,397019,"Collier Township","PA","Pittsburgh","Allegheny",4411,228000,-0.00393184796854522,-0.0056694286960314,0.0689170182841069,0.0482967197466613,0.0331193637792035,"2016-02","2016-Q1",229700,-0.00740095777100566,"2016-01"
2016-04-30,20811,"Tipton","IN",,"Tipton",4412,93900,0.00967741935483871,0.0251091703056769,-0.0712166172106825,-0.000637755620997327,-0.0146201669392717,"2005-07","2005-Q3",113100,-0.169761273209549,"2001-02"
2016-04-30,397305,"Richmond","RI","Providence","Washington",4413,247000,0.00365704997968306,0.0160427807486631,0.012710127101271,0.00393261361310682,-0.0225568266400561,"2005-10","2005-Q4",317900,-0.223026108839258,"2003-09"
2016-04-30,29947,"Ephrata","WA","Moses Lake","Grant",4414,122100,0.00164068908941756,0.0132780082987552,0.0673076923076923,0.0201656050724945,0.0258466693533914,"2016-04","2016-Q2",122100,0,"2016-04"
2016-04-30,45396,"Garden City Park","NY","New York","Nassau",4415,571800,-0.00729166666666667,-0.0112398409130209,0.0652011922503726,0.0361822410306203,0.00144549370672364,"2016-02","2016-Q1",579000,-0.0124352331606218,"2015-12"
2016-04-30,4208,"Cordova","TN","Memphis","Shelby",4416,166400,-0.0017996400719856,0,0.04,0.0153453627152249,-0.00989607652273816,"2007-02","2007-Q1",186300,-0.106816961889426,"2003-07"
2016-04-30,53703,"Old Lyme","CT","New London","New London",4417,357200,-0.000839160839160839,0.0053475935828877,0.0179538330008549,-0.00239037700720546,-0.0154778373027429,"2006-10","2006-Q4",423500,-0.15655253837072,"2005-01"
2016-04-30,5266,"Incline Village","NV","Reno","Washoe",4418,687900,0.00408699459932857,0.0123620309050773,0.112027158098933,0.0719139864362213,-0.00270675630269079,"2006-08","2006-Q3",737400,-0.0671277461350692,"2005-06"
2016-04-30,13740,"Scotia","NY","Albany","Schenectady",4419,128000,-0.00698215671062839,-0.0131071703932151,0.0398050365556458,-0.00324933377117609,0.00309904932607075,"2007-08","2007-Q3",141400,-0.0947666195190948,"2006-06"
2016-04-30,33679,"Riverdale","CA","Fresno","Fresno",4420,133000,0,-0.0234948604992658,-0.0234948604992658,0.0218083864968364,-0.0345295550186833,"2006-09","2006-Q3",195600,-0.320040899795501,"2004-09"
2016-04-30,399278,"East Vincent Township","PA","Philadelphia","Chester",4421,335800,-0.00148676776687481,0.0075007500750075,0.00538922155688623,0.0215121010779438,-0.0029301814742223,"2006-11","2006-Q4",351600,-0.0449374288964733,"2005-10"
2016-04-30,15404,"Gypsum","CO","Edwards","Eagle",4422,398900,0.00200954534036674,0.0202046035805627,0.151891423621138,0.0523325557086556,0.00714156971950275,"2008-04","2008-Q2",436900,-0.0869764248111696,"2007-04"
2016-04-30,399099,"Thompson","NY",,"Sullivan",4423,114000,0.00352112676056338,0.0169491525423729,0.00706713780918728,-0.0137960694688805,-0.044009154137763,"2006-04","2006-Q2",178800,-0.36241610738255,
2016-04-30,37354,"Belle Isle","FL","Orlando","Orange",4424,284600,-0.00350140056022409,-0.00454704442112627,0.0390653523183644,0.0682326633892727,-0.0223005841822408,"2006-06","2006-Q2",360600,-0.210759844703272,"2005-04"
2016-04-30,13322,"Plaistow","NH","Boston","Rockingham",4425,229900,0.00612691466083151,0.0168067226890756,0.0327942497753819,0.0370110203572305,-0.0165666468943581,"2005-07","2005-Q3",281300,-0.182723071453964,"2003-11"
2016-04-30,397656,"Trenton","WI","Milwaukee","Washington",4426,231100,0.000432900432900433,0.00303819444444444,-0.00215889464594128,0.0186549079166887,-0.00255986552107823,"2003-04","2003-Q2",253000,-0.0865612648221344,
2016-04-30,6010,"Monessen","PA","Pittsburgh","Westmoreland",4427,61200,0.00327868852459016,0.0115702479338843,0.0251256281407035,0.0139652299300501,0.00573220797344276,"2015-08","2015-Q3",61300,-0.00163132137030995,"2015-08"
2016-04-30,6784,"Riverdale","UT","Ogden","Weber",4428,186100,0.00976668475311991,0.0287451630735213,0.0895784543325527,0.0252310765519879,0.016696826547667,"2008-03","2008-Q1",201300,-0.0755091902632886,"2007-07"
2016-04-30,162757,"South Kensington","MD","Washington","Montgomery",4429,698300,0.00301637460499856,0.00968768074031232,-0.00285591889190347,0.0239059134929918,0.0057788164355721,"2015-05","2015-Q2",701400,-0.00441973196464214,"2015-04"
2016-04-30,30838,"Charlestown","RI","Providence","Washington",4430,330600,0.00486322188449848,0.0107000917150718,0.0153562653562654,0.00280629108758124,-0.0187278369172831,"2006-01","2006-Q1",407200,-0.18811394891945,"2003-12"
2016-04-30,36216,"Stanton","KY",,"Powell",4431,101500,0.00995024875621891,0.080937167199148,0.260869565217391,0.0532727685830905,,"2016-04","2016-Q2",101500,0,"2016-04"
2016-04-30,398585,"Town of Le Roy","NY","Batavia","Genesee",4432,104200,-0.00382409177820268,-0.00856327307326356,-0.00856327307326356,0.0104952711505504,0.00708203523875217,"2015-05","2015-Q2",105400,-0.0113851992409867,"2014-10"
2016-04-30,395510,"Tallmadge Township","MI","Grand Rapids","Ottawa",4433,191400,-0.00156494522691706,0.00419727177334732,0.0557087699944843,0.0648463642595272,0.0153225036780398,"2016-03","2016-Q1",191700,-0.00156494522691706,"2016-02"
2016-04-30,398889,"Town of Avon","NY","Rochester","Livingston",4434,136500,-0.00582665695557174,-0.0130151843817787,-0.000732064421669107,0.0101167942824176,0.00916332940864351,"2015-11","2015-Q4",138900,-0.0172786177105832,"2015-04"
2016-04-30,41601,"Webster","FL","Tampa","Hernando",4435,112100,0.012646793134598,0.0370027752081406,0.0925925925925926,0.026621650648361,-0.0287043687304745,"2007-01","2007-Q1",155500,-0.279099678456592,"2005-01"
2016-04-30,395845,"Whitehall Township","PA","Allentown","Lehigh",4436,184300,0,0.00490730643402399,0.0394811054709532,-0.00439083148196029,-0.0112612291629547,"2007-07","2007-Q3",218600,-0.156907593778591,"2005-07"
2016-04-30,41457,"Valley Park","MO","St. Louis","Saint Louis",4437,159300,-0.00125391849529781,0.00125707102451289,0.0480263157894737,0.00770804138076819,-0.0038710904400665,"2007-05","2007-Q2",179800,-0.114015572858732,"2003-10"
2016-04-30,8758,"East Fallowfield Township","PA","Philadelphia","Chester",4438,237000,-0.00126422250316056,0.000844594594594595,0,0.00618922976228409,-0.00982704376512655,"2007-12","2007-Q4",262900,-0.098516546215291,"2005-02"
2016-04-30,398517,"Kennett Township","PA","Philadelphia","Chester",4439,376100,0.000798296966471527,0.00534616412723871,0.00912261872819962,0.00672767249297812,-0.0102225335619087,"2006-09","2006-Q3",425500,-0.116098707403055,"2005-02"
2016-04-30,395486,"Jackson Township","PA","York","York",4440,148900,0.00201884253028264,0.00336927223719677,-0.00134138162307176,-0.00450528466177791,-0.0142037679916511,"2007-05","2007-Q2",183400,-0.188113413304253,"2005-03"
2016-04-30,32578,"Los Altos Hills","CA","San Jose","Santa Clara",4441,4286600,0.00112102386846653,0.000186662933407998,0.118486627527723,0.128962977323703,0.037406138519434,"2016-04","2016-Q2",4286600,0,"2016-04"
2016-04-30,33129,"Nokesville","VA","Washington","Prince William",4442,410300,0.000243783520234032,0.00122010736944851,0.00613045610593428,0.0416339251591866,-0.0212483299348055,"2006-01","2006-Q1",513000,-0.200194931773879,"2004-09"
2016-04-30,48435,"West Point","UT","Ogden","Davis",4443,222900,0.0122615803814714,0.0305131761442441,0.116733466933868,0.0280563184773233,0.0182076825396726,"2008-06","2008-Q2",237400,-0.061078348778433,"2007-06"
2016-04-30,4143,"Clute","TX","Houston","Brazoria",4444,94400,0.00318809776833156,0.0139634801288937,-0.020746887966805,0.00256194648244801,0.0156780416150306,"2012-09","2012-Q3",122400,-0.228758169934641,"2011-05"
2016-04-30,12634,"Mc Donald","PA","Pittsburgh","Washington",4445,135600,0.0029585798816568,0.00518902891030393,-0.0307362401715511,0.0301228854689546,0.0197611961466342,"2014-12","2014-Q4",142600,-0.0490883590462833,"2014-06"
2016-04-30,397805,"Upper Milford Township","PA","Allentown","Lehigh",4446,260100,-0.00153550863723608,0.00269853508095605,0.0462590506838294,0.0149499895214085,-0.00609580955232758,"2007-03","2007-Q1",289700,-0.102174663444943,"2005-08"
2016-04-30,8563,"Goshen","OH","Cincinnati","Clermont",4447,126300,-0.00315706393054459,-0.00629425649095201,0.066722972972973,0.0198107198201967,0.000635629005014238,"2006-11","2006-Q4",134000,-0.0574626865671642,"2006-07"
2016-04-30,399203,"Town of Rhinebeck","NY","New York","Dutchess",4448,295900,-0.00134998312521093,0.000676361176868448,-0.0282430213464696,-0.00154737017125217,-0.0211436781549685,"2007-03","2007-Q1",375100,-0.211143695014663,"2004-08"
2016-04-30,397272,"South Union Township","PA","Pittsburgh","Fayette",4449,121400,-0.00164473684210526,0.000824402308326463,0.0108243130724396,0.0217824470212091,0.024394012065426,"2014-12","2014-Q4",121800,-0.00328407224958949,"2014-11"
2016-04-30,42270,"Glen Ridge","NJ","New York","Essex",4450,614300,0.00903416557161629,0.0326105227769373,0.069836293974225,0.0433734603149338,0.00154321483807407,"2016-04","2016-Q2",614300,0,"2016-04"
2016-04-30,149079,"Oakbrook","KY","Cincinnati","Boone",4451,172800,0.000579038795599305,0.00934579439252336,0.0328750747160789,0.0234367875071011,0.0081044738807341,"2016-04","2016-Q2",172800,0,"2016-04"
2016-04-30,102611,"Tanaina","AK","Anchorage","Matanuska Susitna",4452,228800,0.00350877192982456,0.00704225352112676,0.0137350465219318,0.0208202238522732,0.00549463292007779,"2013-02","2013-Q1",245400,-0.0676446617766911,"2012-11"
2016-04-30,48740,"Bow","NH","Concord","Merrimack",4453,276600,0.00472212132219397,0.0184094256259205,0.0605828220858896,0.032344972173167,-0.00998569595386445,"2006-03","2006-Q1",306700,-0.0981415063580046,"2003-12"
