"Date","RegionID","RegionName","State","Metro","County","City","SizeRank","Zhvi","MoM","QoQ","YoY","5Year","10Year","PeakMonth","PeakQuarter","PeakZHVI","PctFallFromPeak","LastTimeAtCurrZHVI" 
2016-04-30,94914,"85338","AZ","Phoenix","Maricopa","Goodyear",1040,212300,0.007593735168486,0.0182254196642686,0.100570243649559,0.104941830776444,-0.0291896715155093,"2006-01","2006-Q1",290000,-0.267931034482759,"2005-02"
2016-04-30,67921,"24018","VA","Roanoke","Roanoke City","Roanoke",1041,193500,-0.00462962962962963,-0.010230179028133,-0.0281265695630337,0.00718054978241955,0.00353011489806287,"2009-01","2009-Q1",205300,-0.057476863127131,"2006-09"
2016-04-30,90670,"75074","TX","Dallas-Fort Worth","Collin","Plano",1042,190300,0.00794491525423729,0.0393227744401966,0.162492364080635,0.0913834935467814,0.0289879170922656,"2016-04","2016-Q2",190300,0,"2016-04"
2016-04-30,98317,"95621","CA","Sacramento","Sacramento","Citrus Heights",1043,250500,0.00360576923076923,0.0100806451612903,0.0764933390631715,0.0951714689537462,-0.0289960376847928,"2005-11","2005-Q4",344600,-0.273070226349391,"2004-04"
2016-04-30,74166,"37087","TN","Nashville","Wilson","Lebanon",1044,201900,0.00748502994011976,0.0243531202435312,0.111784140969163,0.045665449501739,0.0246263974379364,"2016-04","2016-Q2",201900,0,"2016-04"
2016-04-30,96595,"92026","CA","San Diego","San Diego","Escondido",1045,443000,0.00271616115889543,0.0160550458715596,0.0435806831566549,0.0792838275291403,-0.0124645337558396,"2006-01","2006-Q1",504500,-0.121902874132805,"2004-08"
2016-04-30,58863,"02703","MA","Providence","Bristol","Attleboro",1046,267100,0.000749344323716748,0.00792452830188679,0.0818144997974889,0.031529243736879,-0.0155125360650682,"2005-09","2005-Q3",319000,-0.16269592476489,"2003-07"
2016-04-30,84283,"60014","IL","Chicago","McHenry","Crystal Lake",1047,191200,0.0036745406824147,0.0148619957537155,0.0425299890948746,0.0130478904524771,-0.0242098225136269,"2006-06","2006-Q2",245200,-0.220228384991843,"2002-09"
2016-04-30,77522,"45231","OH","Cincinnati","Hamilton","Finneytown",1048,89100,-0.00446927374301676,-0.0132890365448505,-0.0187224669603524,0,-0.0272886493068267,"2006-05","2006-Q2",117600,-0.24234693877551,"1999-05"
2016-04-30,66877,"21401","MD","Baltimore","Anne Arundel","Annapolis",1049,393700,0.000508259212198221,0.00536261491317671,0.0231288981288981,0.0167061372845541,-0.0144315862354768,"2006-06","2006-Q2",456000,-0.136622807017544,"2005-02"
2016-04-30,98947,"96816","HI","Urban Honolulu, HI","Honolulu","Honolulu",1050,960000,0.00597296447657969,0.0107391029690461,0.0366051182377713,0.0438246184569711,0.0184248396327884,"2016-04","2016-Q2",960000,0,"2016-04"
2016-04-30,70365,"29210","SC","Columbia","Richland","Saint Andrews",1051,99300,0.0101729399796541,0.0163766632548618,0.0376175548589342,-0.0181072109167753,-0.0123153739965928,"2009-05","2009-Q2",114600,-0.133507853403141,"2004-01"
2016-04-30,90662,"75062","TX","Dallas-Fort Worth","Dallas","Irving",1052,147400,0.00340367597004765,0.0286113049546406,0.141750580945004,0.0753620937234805,0.0153280345252105,"2016-04","2016-Q2",147400,0,"2016-04"
2016-04-30,77018,"44118","OH","Cleveland","Cuyahoga","Cleveland Heights",1053,127400,0,-0.000784313725490196,-0.00778816199376947,0.00689057349676991,-0.0173705735730774,"2005-07","2005-Q3",154600,-0.175937904269082,"2000-10"
2016-04-30,66886,"21502","MD","Cumberland","Allegany","Cumberland",1054,74900,0.00672043010752688,0.00943396226415094,-0.0470737913486005,-0.0450205526411972,-0.0134946315289521,"2009-12","2009-Q4",100700,-0.256206554121152,"2005-06"
2016-04-30,72482,"33180","FL","Miami-Fort Lauderdale","Miami-Dade","Aventura",1055,389000,0.000257135510413988,-0.00205233453052848,0.0193920335429769,0.072370253918949,-0.0121541225545659,"2006-11","2006-Q4",452000,-0.139380530973451,"2005-07"
2016-04-30,63531,"14450","NY","Rochester","Monroe","Perinton",1056,189100,0,0.00424853956452469,0.0271591526344378,0.0151550699957483,0.00999396056399093,"2016-04","2016-Q2",189100,0,"2016-04"
2016-04-30,72259,"32835","FL","Orlando","Orange","Orlando",1057,166100,0.0024140012070006,0.012187690432663,0.101458885941645,0.0962732797069641,-0.0428213906146637,"2006-08","2006-Q3",267900,-0.379992534527809,"2005-01"
2016-04-30,79416,"48843","MI","Detroit","Livingston","Howell",1058,214700,0.00562060889929742,0.0170535291331123,0.0392061955469506,0.0801792684157545,-0.00454210074871353,"2006-01","2006-Q1",227000,-0.0541850220264317,"2003-03"
2016-04-30,84542,"60506","IL","Chicago","Kane","Aurora",1059,149900,0,0.00536552649228706,0.0281207133058985,0.0160921789816899,-0.0229630004229779,"2007-09","2007-Q3",191700,-0.218049034950443,"2002-10"
2016-04-30,62118,"11432","NY","New York","Queens","New York",1060,618600,0.00405778282746307,0.0218037661050545,0.113591359135914,0.0663278920130024,0.00881918918961522,"2016-04","2016-Q2",618600,0,"2016-04"
2016-04-30,95044,"85706","AZ","Tucson","Pima","Tucson",1061,107300,0.00751173708920188,0.0248328557784145,0.0960163432073544,0.0645008511939791,-0.0312533273572739,"2006-10","2006-Q4",152600,-0.296854521625164,"2004-12"
2016-04-30,97471,"93906","CA","Salinas","Monterey","Salinas",1062,360700,0.00278009452321379,0.011781206171108,0.0725542670234909,0.123391472557146,-0.0468632636495905,"2006-04","2006-Q2",582900,-0.381197460971007,"2003-12"
2016-04-30,69813,"28262","NC","Charlotte","Mecklenburg","Charlotte",1063,149700,0.00537273337810611,0.0197547683923706,0.0669992872416251,0.047677030053322,0.00593397997502754,"2016-04","2016-Q2",149700,0,"2016-04"
2016-04-30,58371,"01453","MA","Worcester","Worcester","Leominster",1064,210500,0.00333651096282173,0.0164171897633993,0.0503992015968064,0.0224315451611687,-0.0208981408510382,"2006-05","2006-Q2",260400,-0.191628264208909,"2003-04"
2016-04-30,72912,"33919","FL","Fort Myers","Lee","Fort Myers",1065,172500,0.00290697674418605,0.0164997053624042,0.127450980392157,0.089055823791107,-0.0396055116320658,"2006-06","2006-Q2",260600,-0.338066001534919,"2005-01"
2016-04-30,74653,"38115","TN","Memphis","Shelby","Memphis",1066,81100,-0.002460024600246,-0.0145808019441069,0.00123456790123457,0.0190439113500858,-0.0254970559034849,"2007-05","2007-Q2",108200,-0.250462107208872,"1997-02"
2016-04-30,96510,"91770","CA","Los Angeles-Long Beach-Anaheim, CA","Los Angeles","Rosemead",1067,512800,0.00136692052333529,0.00273758310520141,0.0186730234406039,0.063629757598999,0.00368108714968751,"2016-04","2016-Q2",512800,0,"2016-04"
2016-04-30,60324,"06460","CT","New Haven","New Haven","Milford",1068,261700,0.000764818355640535,0.00692574066948826,-0.014683734939759,0.00061251098697479,-0.0258064366222804,"2006-04","2006-Q2",339900,-0.230067666960871,"2004-02"
2016-04-30,61153,"08724","NJ","New York","Ocean","Brick",1069,245300,-0.00162800162800163,-0.00203417412530513,0.00409332787556283,0.00429448459065407,-0.02543892193024,"2006-07","2006-Q3",319400,-0.231997495303694,"2004-03"
2016-04-30,72397,"33068","FL","Miami-Fort Lauderdale","Broward","North Lauderdale",1070,148900,0.00404585300067431,0.0122365737593474,0.0892465252377469,0.114230699503231,-0.0456562665026525,"2007-01","2007-Q1",245100,-0.39249286005712,"2004-08"
2016-04-30,91257,"76112","TX","Dallas-Fort Worth","Tarrant","Fort Worth",1071,109200,0.0139275766016713,0.0510105871029836,0.161702127659574,0.0674297044172494,0.0109833301012623,"2016-04","2016-Q2",109200,0,"2016-04"
2016-04-30,70664,"29687","SC","Greenville","Greenville","Taylors",1072,149000,0.00607697501688049,0.0212474297464016,0.0704022988505747,0.0284502782154452,0.0159443413338225,"2016-04","2016-Q2",149000,0,"2016-04"
2016-04-30,93119,"79907","TX","El Paso","El Paso","El Paso",1073,83500,0,0.00240096038415366,-0.0118343195266272,-0.0135620060329434,0.00645061908882294,"2010-05","2010-Q2",94600,-0.117336152219873,"2006-10"
2016-04-30,65570,"18702","PA","Scranton","Luzerne","Wilkes-Barre",1074,58300,0,-0.00511945392491468,-0.00511945392491468,-0.0259766193572932,-0.00153077202481378,"2010-07","2010-Q3",67500,-0.136296296296296,"2005-11"
2016-04-30,73760,"36116","AL","Montgomery","Montgomery","Montgomery",1075,81200,0.00995024875621891,0.0188205771643664,0.0463917525773196,-0.0282304473824109,-0.0132643816020585,"2010-01","2010-Q1",101400,-0.199211045364892,"2004-04"
2016-04-30,58638,"02124","MA","Boston","Suffolk","Boston",1076,379200,0.00290928325839725,0.0168946098149638,0.0501246192190529,0.0742973166045313,0.00949674594680006,"2016-04","2016-Q2",379200,0,"2016-04"
2016-04-30,90766,"75214","TX","Dallas-Fort Worth","Dallas","Dallas",1077,456100,0.00706557739015235,0.0277151870211807,0.123122383649347,0.0932153046808559,0.0525483240197517,"2016-04","2016-Q2",456100,0,"2016-04"
2016-04-30,99639,"98226","WA","Bellingham","Whatcom","Bellingham",1078,322600,0.00875547217010632,0.0244522070498571,0.0810991957104558,0.0418562477661208,0.00438150560342221,"2016-04","2016-Q2",322600,0,"2016-04"
2016-04-30,91896,"77386","TX","Houston","Harris","Spring",1079,198900,0.00657894736842105,0.0127291242362525,0.0451918024172359,0.051411602828306,0.0272570240718668,"2016-04","2016-Q2",198900,0,"2016-04"
2016-04-30,76463,"43016","OH","Columbus","Franklin","Dublin",1080,247800,-0.000403388463089956,0.00242718446601942,0.0473372781065089,0.0377410370762719,0.0074383251323098,"2016-03","2016-Q1",247900,-0.000403388463089956,"2016-03"
2016-04-30,70295,"29073","SC","Columbia","Lexington","Lexington",1081,120700,0.00249169435215947,0.00667222685571309,0.016849199663016,-0.00214028963273516,0.00484932005217331,"2010-01","2010-Q1",126900,-0.0488573680063042,"2009-02"
2016-04-30,96028,"90047","CA","Los Angeles-Long Beach-Anaheim, CA","Los Angeles","Los Angeles",1082,375200,0.0077894171367177,0.0223433242506812,0.118997912317328,0.0905858330869782,-0.0155140567885836,"2006-10","2006-Q4",470600,-0.2027199320017,"2005-07"
2016-04-30,60563,"07052","NJ","New York","Essex","West Orange",1083,349300,0.00489067894131185,0.00114646030381198,0.0168850072780204,0.0194025196754228,-0.0220616318947102,"2006-06","2006-Q2",439300,-0.204871386296381,"2004-04"
2016-04-30,99775,"98391","WA","Seattle","Pierce","Bonney Lake",1084,318900,0.00662878787878788,0.0172248803827751,0.0939965694682676,0.0514909786976394,0.000850626501756269,"2007-06","2007-Q2",342300,-0.0683610867659947,"2006-05"
2016-04-30,95999,"90018","CA","Los Angeles-Long Beach-Anaheim, CA","Los Angeles","Los Angeles",1085,525000,0.00382409177820268,0.0174418604651163,0.14854517611026,0.144286143212776,0.00592171852602408,"2007-03","2007-Q1",530500,-0.0103675777568332,"2006-11"
2016-04-30,96502,"91762","CA","Riverside","San Bernardino","Ontario",1086,351600,0.00543322848155562,0.00918484500574053,0.0461172270157691,0.0986105415105534,-0.0199278663761423,"2006-06","2006-Q2",432900,-0.187803187803188,"2005-04"
2016-04-30,91994,"77511","TX","Houston","Brazoria","Alvin",1087,149500,0.00537995965030262,0.0183923705722071,0.0670949321912919,0.0352880067991357,0.0202015463882594,"2016-04","2016-Q2",149500,0,"2016-04"
2016-04-30,99013,"97007","OR","Portland","Washington","Beaverton",1088,366800,0.0101900302946847,0.0309162450815065,0.125844076120319,0.078310261373016,0.015858066474848,"2016-04","2016-Q2",366800,0,"2016-04"
2016-04-30,72186,"32746","FL","Orlando","Seminole","Lake Mary",1089,261600,0.00153139356814701,0.005380476556495,0.0510245078344717,0.0664975972029029,-0.0262440034691297,"2006-06","2006-Q2",345600,-0.243055555555556,"2005-06"
2016-04-30,63878,"15068","PA","Pittsburgh","Westmoreland","New Kensington",1090,101400,0.00396039603960396,0.014,0.0252780586450961,0.0273557278819148,0.0147367399268641,"2016-04","2016-Q2",101400,0,"2016-04"
2016-04-30,96185,"90630","CA","Los Angeles-Long Beach-Anaheim, CA","Orange","Cypress",1091,603900,0.00165864985901476,0.0147874306839187,0.0755120213713268,0.0597039121871985,-0.0044116547569979,"2006-05","2006-Q2",631500,-0.0437054631828979,"2005-11"
2016-04-30,84444,"60201","IL","Chicago","Cook","Evanston",1092,382700,0.003671649619722,0.00790097445351593,0.0450573457127253,0.0361105257297665,-0.00461045480670152,"2007-02","2007-Q1",421700,-0.0924828076831871,"2005-01"
2016-04-30,99827,"98501","WA","Olympia","Thurston","Olympia",1093,274500,0.00439077936333699,0.0136632200886263,0.0836952230556652,0.0248462899829445,-0.00201750422854496,"2007-07","2007-Q3",291300,-0.0576725025746653,"2006-02"
2016-04-30,91191,"76017","TX","Dallas-Fort Worth","Tarrant","Arlington",1094,167900,0.0078031212484994,0.0287990196078431,0.12760241773002,0.0643874927145187,0.0208454552824979,"2016-04","2016-Q2",167900,0,"2016-04"
2016-04-30,96629,"92078","CA","San Diego","San Diego","San Marcos",1095,548200,-0.00218420094648708,-0.00616388687454677,0.0501915708812261,0.0725137399061619,-0.00281969187466613,"2006-03","2006-Q1",564100,-0.0281864917567807,"2005-05"
2016-04-30,91902,"77396","TX","Houston","Harris","Atascocita",1096,145000,0.00207325501036628,-0.00412087912087912,0.0522496371552975,0.0618734057287276,0.0131834545852458,"2016-01","2016-Q1",145600,-0.00412087912087912,"2015-12"
2016-04-30,66701,"20902","MD","Washington","Montgomery","Silver Spring",1097,368400,0.00190372586347566,0.0126443100604728,0.0182421227197347,0.033394461412271,-0.0148604984551164,"2006-06","2006-Q2",429200,-0.14165890027959,"2005-03"
2016-04-30,72154,"32703","FL","Orlando","Orange","Apopka",1098,149100,0.00471698113207547,0.0254470426409904,0.100369003690037,0.0833840340318845,-0.0372311258048877,"2006-08","2006-Q3",225900,-0.339973439575033,"2004-12"
2016-04-30,88917,"71111","LA","Shreveport","Bossier","Bossier City",1099,180200,-0.00770925110132159,-0.0088008800880088,0.0513418903150525,0.039175175852995,0.0277877141208194,"2016-02","2016-Q1",182300,-0.0115194733955019,"2015-11"
2016-04-30,66744,"21043","MD","Baltimore","Howard","Ellicott City",1100,427200,0.00164126611957796,0.00564971751412429,0.0101678883896902,0.0187017667611535,-0.00948152601494234,"2006-08","2006-Q3",472500,-0.0958730158730159,"2005-04"
2016-04-30,85940,"63122","MO","St. Louis","Saint Louis","Kirkwood",1101,294100,0.00341180484476288,0.0218902015288395,0.0757132406730066,0.0443819403549632,0.014766521398244,"2016-04","2016-Q2",294100,0,"2016-04"
2016-04-30,90768,"75216","TX","Dallas-Fort Worth","Dallas","Dallas",1102,54700,-0.00545454545454545,-0.0161870503597122,0.102822580645161,0.0662016834676205,-0.0143402441874532,"2007-05","2007-Q2",67100,-0.184798807749627,"2002-11"
2016-04-30,90663,"75063","TX","Dallas-Fort Worth","Dallas","Irving",1103,337700,0.00237459186702286,0.0208585247883918,0.128299365185433,0.0631780145761527,0.0267692513632436,"2016-04","2016-Q2",337700,0,"2016-04"
2016-04-30,97568,"94114","CA","San Francisco","San Francisco","San Francisco",1104,1664800,-0.000900198043569585,-0.000300246201885546,0.0719896973599485,0.113579660833638,0.0426993769322961,"2016-02","2016-Q1",1668100,-0.00197829866314969,"2016-01"
2016-04-30,72234,"32808","FL","Orlando","Orange","Pine Hills",1105,81900,0,0.0049079754601227,0.0419847328244275,0.0880827449316908,-0.0629428132801608,"2006-12","2006-Q4",167800,-0.5119189511323,"2002-04"
2016-04-30,84378,"60126","IL","Chicago","Du Page","Elmhurst",1106,352600,0.00398633257403189,0.00886981402002861,-0.00339174674957603,0.0176910545911331,-0.0181550983675203,"2006-04","2006-Q2",423500,-0.16741440377804,"2004-02"
2016-04-30,85871,"63026","MO","St. Louis","Saint Louis","Fenton",1107,199000,0.00861632032437912,0.0168625447112928,0.0618996798292423,0.0239391846917394,0.00116318590953779,"2007-04","2007-Q2",201700,-0.0133862171541894,"2007-02"
2016-04-30,96446,"91601","CA","Los Angeles-Long Beach-Anaheim, CA","Los Angeles","Los Angeles",1108,572000,0.00580270793036751,0.0179747285993949,0.0951560405896994,0.0756657926233593,-0.00598686300802587,"2006-06","2006-Q2",608700,-0.060292426482668,"2005-10"
2016-04-30,78035,"46220","IN","Indianapolis","Marion","Indianapolis",1109,183600,0,-0.0048780487804878,0.0132450331125828,0.0237108315182608,0.00214937504164547,"2014-02","2014-Q1",199700,-0.0806209313970956,"2013-05"
2016-04-30,72897,"33904","FL","Fort Myers","Lee","Cape Coral",1110,201400,0.00248880039820806,0.0171717171717172,0.0798927613941019,0.0981682312907217,-0.0429801529157359,"2006-02","2006-Q1",316200,-0.363061353573688,"2004-09"
2016-04-30,99772,"98387","WA","Seattle","Pierce","Spanaway",1111,228800,0.00262927256792287,0.0065992080950286,0.0797546012269939,0.0476389658898086,-0.00624832515163176,"2007-03","2007-Q1",256700,-0.108687183482665,"2005-11"
2016-04-30,86715,"65201","MO","Columbia","Boone","Columbia",1112,141500,0.00640113798008535,0.00999286224125625,0.00640113798008535,0.00156206385103896,-0.00202669441332026,"2012-10","2012-Q4",153800,-0.0799739921976593,"2011-05"
2016-04-30,69934,"28412","NC","Wilmington","New Hanover","Wilmington",1113,173700,0.00230813618003462,0.00812536273940801,0.0444978953698136,0.0192566125891545,-0.0105832242489433,"2007-05","2007-Q2",203100,-0.144756277695716,"2005-10"
2016-04-30,70855,"30076","GA","Atlanta","Fulton","Roswell",1114,297900,-0.00234427327528466,-0.000670915800067092,0.063169164882227,0.0569861900814701,0.015352859652886,"2016-02","2016-Q1",298800,-0.00301204819277108,"2016-01"
2016-04-30,97703,"94403","CA","San Francisco","San Mateo","San Mateo",1115,1226100,0.00237083060824068,0.0107996702390767,0.155934760064109,0.118404111553475,0.0363438164851362,"2016-04","2016-Q2",1226100,0,"2016-04"
2016-04-30,84491,"60440","IL","Chicago","Will","Bolingbrook",1116,167700,0,0.00539568345323741,0.0132930513595166,0.0217428755975244,-0.0211646243460309,"2007-02","2007-Q1",212400,-0.21045197740113,"2003-09"
2016-04-30,95997,"90016","CA","Los Angeles-Long Beach-Anaheim, CA","Los Angeles","Los Angeles",1117,532900,0.00699168556311413,0.0236265847099501,0.188712915458398,0.124408718769425,0.00387176705068337,"2007-03","2007-Q1",548300,-0.0280868137880722,"2006-08"
2016-04-30,69842,"28306","NC","Fayetteville","Cumberland","Fayetteville",1118,140600,0.025528811086798,0.0407105847520355,0.0292825768667643,-0.00407488619264218,0.0102251121061501,"2009-12","2009-Q4",145100,-0.031013094417643,"2009-01"
